timestamp,baroPressurePa,baroTemperatureK,baroAltitudeM,,n,timestamp,baroPressurePa
1337406,102718.9941,291.6800007,116.8095236,,17724,1337406,102718.9941
1337462,102715.0024,291.6800007,116.4768773,,17725,1337462,102715.0024
1337518,102718.0054,291.6900009,116.7311279,,17726,1337518,102718.0054
1337574,102719.9951,291.6900009,116.8969455,,17727,1337574,102719.9951
1337631,102717.0044,291.6900009,116.6477095,,17728,1337631,102717.0044
1337687,102719.9951,291.6900009,116.8969455,,17729,1337687,102719.9951
1337743,102711.9995,291.6900009,116.2306076,,17730,1337743,102711.9995
1337799,102715.0024,291.6999992,116.4848634,,17731,1337799,102715.0024
1337856,102717.0044,291.6999992,116.6517079,,17732,1337856,102717.0044
1337912,102718.0054,291.6999992,116.7351291,,17733,1337912,102718.0054
1337968,102718.0054,291.6999992,116.7351291,,17734,1337968,102718.0054
1338024,102715.0024,291.6999992,116.4848634,,17735,1338024,102715.0024
1338080,102718.9941,291.7099995,116.8215372,,17736,1338080,102718.9941
1338137,102718.0054,291.7099995,116.7391311,,17737,1338137,102718.0054
1338193,102715.0024,291.7099995,116.4888568,,17738,1338193,102715.0024
1338249,102711.9995,291.7099995,116.2385765,,17739,1338249,102711.9995
1338306,102718.9941,291.7099995,116.8215372,,17740,1338306,102718.9941
1338362,102714.0015,291.7099995,116.4054307,,17741,1338362,102714.0015
1338418,102715.0024,291.7099995,116.4888568,,17742,1338418,102715.0024
1338474,102716.0034,291.7099995,116.5722822,,17743,1338474,102716.0034
1338531,102718.0054,291.7099995,116.7391311,,17744,1338531,102718.0054
1338587,102716.0034,291.7099995,116.5722822,,17745,1338587,102716.0034
1338643,102715.0024,291.7099995,116.4888568,,17746,1338643,102715.0024
1338699,102711.9995,291.7099995,116.2385765,,17747,1338699,102711.9995
1338756,102716.0034,291.7099995,116.5722822,,17748,1338756,102716.0034
1338812,102713.0005,291.7199997,116.3259916,,17749,1338812,102713.0005
1338868,102715.0024,291.7099995,116.4888568,,17750,1338868,102715.0024
1338924,102717.0044,291.7199997,116.6597061,,17751,1338924,102717.0044
1338981,102717.0044,291.7199997,116.6597061,,17752,1338981,102717.0044
1339037,102715.0024,291.7199997,116.4928502,,17753,1339037,102715.0024
1339093,102714.0015,291.7199997,116.4094212,,17754,1339093,102714.0015
1339149,102716.0034,291.7199997,116.5762785,,17755,1339149,102716.0034
1340560,102693.0054,291.0299992,114.3880943,,17756,1340560,102693.0054
1340617,102695.9961,291.1399998,114.6801427,,17757,1340617,102695.9961
1340673,102700,291.2299999,115.0487925,,17758,1340673,102700
1340729,102698.999,291.2999996,114.9931267,,17759,1340729,102698.999
1340785,102702.002,291.3599991,115.2668176,,17760,1340785,102702.002
1340842,102705.0049,291.4100002,115.5366415,,17761,1340842,102705.0049
1340898,102706.0059,291.4599995,115.6398255,,17762,1340898,102706.0059
1340954,102710.9985,291.4900002,116.0675475,,17763,1340954,102710.9985
1341010,102706.9946,291.5200008,115.7459919,,17764,1341010,102706.9946
1341067,102709.9976,291.5399994,116.0040765,,17765,1341067,102709.9976
1341123,102709.9976,291.5499996,116.0080556,,17766,1341123,102709.9976
1341179,102711.9995,291.5700001,116.1827905,,17767,1341179,102711.9995
1341235,102710.9985,291.5800003,116.1033844,,17768,1341235,102710.9985
1341292,102707.9956,291.5900005,115.8571812,,17769,1341292,102707.9956
1341348,102710.9985,291.6000008,116.1113483,,17770,1341348,102710.9985
1341404,102714.0015,291.6099991,116.365526,,17771,1341404,102714.0015
1341460,102715.0024,291.6199993,116.4529169,,17772,1341460,102715.0024
1341517,102713.0005,291.6199993,116.2861155,,17773,1341517,102713.0005
1341573,102715.0024,291.6299995,116.4569103,,17774,1341573,102715.0024
1341629,102711.9995,291.6299995,116.2066987,,17775,1341629,102711.9995
1341686,102714.0015,291.6399998,116.3774976,,17776,1341686,102714.0015
1341742,102715.0024,291.6399998,116.4609037,,17777,1341742,102715.0024
1341798,102715.0024,291.65,116.4648971,,17778,1341798,102715.0024
1341854,102716.0034,291.65,116.5483054,,17779,1341854,102716.0034
1341911,102717.0044,291.65,116.631713,,17780,1341911,102717.0044
1341967,102713.0005,291.65,116.2980786,,17781,1341967,102713.0005
1342023,102711.9995,291.6600002,116.2186531,,17782,1342023,102711.9995
1342079,102717.0044,291.6600002,116.6357121,,17783,1342079,102717.0044
1342135,102714.0015,291.6600002,116.3854787,,17784,1342135,102714.0015
1342192,102718.9941,291.6600002,116.801514,,17785,1342192,102718.9941
1342248,102716.0034,291.6600002,116.5523017,,17786,1342248,102716.0034
1342304,102713.0005,291.6700005,116.3060539,,17787,1342304,102713.0005
1342360,102710.9985,291.6700005,116.1392213,,17788,1342360,102710.9985
1342417,102717.0044,291.6700005,116.6397113,,17789,1342417,102717.0044
1342473,102716.0034,291.6700005,116.5562979,,17790,1342473,102716.0034
1342529,102711.9995,291.6700005,116.2226379,,17791,1342529,102711.9995
1342585,102710.9985,291.6700005,116.1392213,,17792,1342585,102710.9985
1342642,102714.0015,291.6700005,116.3894693,,17793,1342642,102714.0015
1342698,102710.9985,291.6800007,116.1432033,,17794,1342698,102710.9985
1342754,102715.0024,291.6800007,116.4768773,,17795,1342754,102715.0024
1342810,102711.9995,291.6800007,116.2266228,,17796,1342810,102711.9995
1342867,102713.0005,291.6800007,116.3100416,,17797,1342867,102713.0005
1342923,102716.0034,291.6800007,116.5602942,,17798,1342923,102716.0034
1342979,102713.0005,291.6800007,116.3100416,,17799,1342979,102713.0005
1343035,102711.9995,291.6800007,116.2266228,,17800,1343035,102711.9995
1343092,102716.0034,291.6800007,116.5602942,,17801,1343092,102716.0034
1343148,102715.0024,291.6800007,116.4768773,,17802,1343148,102715.0024
1343204,102713.0005,291.6800007,116.3100416,,17803,1343204,102713.0005
1343260,102714.0015,291.6800007,116.3934598,,17804,1343260,102714.0015
1343316,102714.0015,291.6800007,116.3934598,,17805,1343316,102714.0015
1343373,102714.0015,291.6900009,116.3974503,,17806,1343373,102714.0015
1343429,102713.0005,291.6900009,116.3140293,,17807,1343429,102713.0005
1343485,102711.9995,291.6900009,116.2306076,,17808,1343485,102711.9995
1343541,102714.0015,291.6900009,116.3974503,,17809,1343541,102714.0015
1343598,102714.0015,291.6900009,116.3974503,,17810,1343598,102714.0015
1343654,102713.0005,291.6900009,116.3140293,,17811,1343654,102713.0005
1343710,102714.0015,291.6900009,116.3974503,,17812,1343710,102714.0015
1343767,102715.0024,291.6900009,116.4808707,,17813,1343767,102715.0024
1343823,102714.0015,291.6900009,116.3974503,,17814,1343823,102714.0015
1343879,102715.0024,291.6900009,116.4808707,,17815,1343879,102715.0024
1343935,102713.0005,291.6900009,116.3140293,,17816,1343935,102713.0005
1343992,102715.0024,291.6900009,116.4808707,,17817,1343992,102715.0024
1344048,102714.0015,291.6900009,116.3974503,,17818,1344048,102714.0015
1344104,102716.0034,291.6900009,116.5642904,,17819,1344104,102716.0034
1344160,102717.0044,291.6900009,116.6477095,,17820,1344160,102717.0044
1344217,102714.0015,291.6900009,116.3974503,,17821,1344217,102714.0015
1344273,102715.0024,291.6900009,116.4808707,,17822,1344273,102715.0024
1344329,102714.0015,291.6900009,116.3974503,,17823,1344329,102714.0015
1344385,102717.0044,291.6900009,116.6477095,,17824,1344385,102717.0044
1344441,102713.0005,291.6900009,116.3140293,,17825,1344441,102713.0005
1344498,102716.0034,291.6900009,116.5642904,,17826,1344498,102716.0034
1344554,102713.0005,291.6900009,116.3140293,,17827,1344554,102713.0005
1344610,102716.0034,291.6900009,116.5642904,,17828,1344610,102716.0034
1344666,102715.0024,291.6900009,116.4808707,,17829,1344666,102715.0024
1346077,102690.0024,291.0100006,114.130511,,17830,1346077,102690.0024
1346134,102694.9951,291.1199993,114.5889947,,17831,1346134,102694.9951
1346190,102701.001,291.1999992,115.1202303,,17832,1346190,102701.001
1346246,102698.999,291.2799992,114.9852314,,17833,1346246,102698.999
1346302,102702.002,291.3300003,115.2549496,,17834,1346302,102702.002
1346359,102706.0059,291.3799995,115.6080846,,17835,1346359,102706.0059
1346415,102706.9946,291.4300007,115.7102579,,17836,1346415,102706.9946
1346471,102707.9956,291.4599995,115.805528,,17837,1346471,102707.9956
1346527,102711.9995,291.4900002,116.1509127,,17838,1346527,102711.9995
1346584,102711.9995,291.5100006,116.1588823,,17839,1346584,102711.9995
1346640,102710.9985,291.5299992,116.0834746,,17840,1346640,102710.9985
1346696,102708.9966,291.5399994,115.9206957,,17841,1346696,102708.9966
1346752,102710.9985,291.5599998,116.0954205,,17842,1346752,102710.9985
1346808,102715.0024,291.5700001,116.4329507,,17843,1346808,102715.0024
1346865,102709.9976,291.5800003,116.0199929,,17844,1346865,102709.9976
1346921,102711.9995,291.5800003,116.1867753,,17845,1346921,102711.9995
1346977,102716.0034,291.5900005,116.5243286,,17846,1346977,102716.0034
1347033,102716.0034,291.6000008,116.5283248,,17847,1347033,102716.0034
1347090,102715.0024,291.6000008,116.4449309,,17848,1347090,102715.0024
1347146,102713.0005,291.6099991,116.2821278,,17849,1347146,102713.0005
1347202,102710.9985,291.6099991,116.1153295,,17850,1347202,102710.9985
1347259,102716.0034,291.6099991,116.5323203,,17851,1347259,102716.0034
1347315,102717.0044,291.6199993,116.6197157,,17852,1347315,102717.0044
1347371,102713.0005,291.6199993,116.2861155,,17853,1347371,102713.0005
1347427,102709.9976,291.6299995,116.0398876,,17854,1347427,102709.9976
1347484,102709.9976,291.6299995,116.0398876,,17855,1347484,102709.9976
1347540,102711.9995,291.6299995,116.2066987,,17856,1347540,102711.9995
1347596,102714.0015,291.6299995,116.3735071,,17857,1347596,102714.0015
1347652,102713.0005,291.6299995,116.2901032,,17858,1347652,102713.0005
1347708,102715.0024,291.6399998,116.4609037,,17859,1347708,102715.0024
1347765,102713.0005,291.6399998,116.2940909,,17860,1347765,102713.0005
1347821,102716.0034,291.6399998,116.5443091,,17861,1347821,102716.0034
1347877,102716.0034,291.6399998,116.5443091,,17862,1347877,102716.0034
1347933,102717.0044,291.6399998,116.6277139,,17863,1347933,102717.0044
1347990,102714.0015,291.6399998,116.3774976,,17864,1347990,102714.0015
1348046,102717.0044,291.65,116.631713,,17865,1348046,102717.0044
1348102,102713.0005,291.65,116.2980786,,17866,1348102,102713.0005
1348158,102714.0015,291.65,116.3814882,,17867,1348158,102714.0015
1348215,102717.0044,291.65,116.631713,,17868,1348215,102717.0044
1348271,102718.0054,291.65,116.71512,,17869,1348271,102718.0054
1348327,102713.0005,291.65,116.2980786,,17870,1348327,102713.0005
1348383,102715.0024,291.65,116.4648971,,17871,1348383,102715.0024
1348440,102716.0034,291.65,116.5483054,,17872,1348440,102716.0034
1348496,102716.0034,291.6600002,116.5523017,,17873,1348496,102716.0034
1348552,102717.0044,291.65,116.631713,,17874,1348552,102717.0044
1348608,102713.0005,291.65,116.2980786,,17875,1348608,102713.0005
1348665,102714.0015,291.6600002,116.3854787,,17876,1348665,102714.0015
1348721,102716.0034,291.6600002,116.5523017,,17877,1348721,102716.0034
1348777,102717.0044,291.6600002,116.6357121,,17878,1348777,102717.0044
1348833,102711.9995,291.6600002,116.2186531,,17879,1348833,102711.9995
1348890,102714.0015,291.6600002,116.3854787,,17880,1348890,102714.0015
1348946,102713.0005,291.6600002,116.3020662,,17881,1348946,102713.0005
1349002,102713.0005,291.6600002,116.3020662,,17882,1349002,102713.0005
1349058,102713.0005,291.6600002,116.3020662,,17883,1349058,102713.0005
1349114,102714.0015,291.6600002,116.3854787,,17884,1349114,102714.0015
1349171,102713.0005,291.6600002,116.3020662,,17885,1349171,102713.0005
1349227,102716.0034,291.6600002,116.5523017,,17886,1349227,102716.0034
1349283,102714.0015,291.6700005,116.3894693,,17887,1349283,102714.0015
1349340,102714.0015,291.6600002,116.3854787,,17888,1349340,102714.0015
1349396,102710.9985,291.6700005,116.1392213,,17889,1349396,102710.9985
1349452,102711.9995,291.6700005,116.2226379,,17890,1349452,102711.9995
1349508,102714.0015,291.6700005,116.3894693,,17891,1349508,102714.0015
1349565,102715.0024,291.6600002,116.4688905,,17892,1349565,102715.0024
1349621,102717.0044,291.6700005,116.6397113,,17893,1349621,102717.0044
1349677,102713.0005,291.6700005,116.3060539,,17894,1349677,102713.0005
1349733,102715.0024,291.6700005,116.4728839,,17895,1349733,102715.0024
1349790,102716.0034,291.6700005,116.5562979,,17896,1349790,102716.0034
1349846,102715.0024,291.6700005,116.4728839,,17897,1349846,102715.0024
1349902,102711.9995,291.6700005,116.2226379,,17898,1349902,102711.9995
1349958,102711.9995,291.6700005,116.2226379,,17899,1349958,102711.9995
1350014,102716.0034,291.6700005,116.5562979,,17900,1350014,102716.0034
1350071,102713.0005,291.6700005,116.3060539,,17901,1350071,102713.0005
1350127,102714.0015,291.6700005,116.3894693,,17902,1350127,102714.0015
1350183,102713.0005,291.6700005,116.3060539,,17903,1350183,102713.0005
1350240,102716.0034,291.6700005,116.5562979,,17904,1350240,102716.0034
1350296,102714.0015,291.6700005,116.3894693,,17905,1350296,102714.0015
1350352,102711.9995,291.6700005,116.2226379,,17906,1350352,102711.9995
1350408,102715.0024,291.6700005,116.4728839,,17907,1350408,102715.0024
1350465,102711.9995,291.6700005,116.2226379,,17908,1350465,102711.9995
1350521,102715.0024,291.6800007,116.4768773,,17909,1350521,102715.0024
1350577,102715.0024,291.6700005,116.4728839,,17910,1350577,102715.0024
1350633,102716.0034,291.6700005,116.5562979,,17911,1350633,102716.0034
1350690,102713.0005,291.6800007,116.3100416,,17912,1350690,102713.0005
1350746,102718.0054,291.6700005,116.723124,,17913,1350746,102718.0054
1350802,102714.0015,291.6700005,116.3894693,,17914,1350802,102714.0015
1350858,102717.0044,291.6800007,116.6437104,,17915,1350858,102717.0044
1350915,102717.0044,291.6800007,116.6437104,,17916,1350915,102717.0044
1350971,102714.0015,291.6800007,116.3934598,,17917,1350971,102714.0015
1351027,102714.0015,291.6800007,116.3934598,,17918,1351027,102714.0015
1351083,102714.0015,291.6800007,116.3934598,,17919,1351083,102714.0015
1351139,102717.0044,291.6800007,116.6437104,,17920,1351139,102717.0044
1351196,102711.9995,291.6800007,116.2266228,,17921,1351196,102711.9995
1351252,102715.0024,291.6800007,116.4768773,,17922,1351252,102715.0024
1351308,102717.0044,291.6800007,116.6437104,,17923,1351308,102717.0044
1351364,102714.0015,291.6800007,116.3934598,,17924,1351364,102714.0015
1351421,102715.0024,291.6800007,116.4768773,,17925,1351421,102715.0024
1351477,102715.0024,291.6800007,116.4768773,,17926,1351477,102715.0024
1351533,102716.0034,291.6800007,116.5602942,,17927,1351533,102716.0034
1351589,102714.0015,291.6800007,116.3934598,,17928,1351589,102714.0015
1351646,102717.0044,291.6800007,116.6437104,,17929,1351646,102717.0044
1351702,102714.0015,291.6800007,116.3934598,,17930,1351702,102714.0015
1351758,102714.0015,291.6800007,116.3934598,,17931,1351758,102714.0015
1351814,102718.0054,291.6800007,116.7271259,,17932,1351814,102718.0054
1351871,102713.0005,291.6800007,116.3100416,,17933,1351871,102713.0005
1351927,102714.0015,291.6800007,116.3934598,,17934,1351927,102714.0015
1351983,102717.0044,291.6800007,116.6437104,,17935,1351983,102717.0044
1352039,102717.0044,291.6800007,116.6437104,,17936,1352039,102717.0044
1352095,102715.0024,291.6800007,116.4768773,,17937,1352095,102715.0024
1352152,102714.0015,291.6800007,116.3934598,,17938,1352152,102714.0015
1352208,102716.0034,291.6800007,116.5602942,,17939,1352208,102716.0034
1352264,102714.0015,291.6800007,116.3934598,,17940,1352264,102714.0015
1352321,102711.9995,291.6800007,116.2266228,,17941,1352321,102711.9995
1353731,102692.0044,290.9900002,114.2891383,,17942,1353731,102692.0044
1353788,102697.998,291.1000008,114.8309134,,17943,1353788,102697.998
1353844,102700,291.1900009,115.0329911,,17944,1353844,102700
1353900,102700,291.2600006,115.0606441,,17945,1353900,102700
1353956,102706.0059,291.3200001,115.5842792,,17946,1353956,102706.0059
1354013,102708.9966,291.3699993,115.8531011,,17947,1354013,102708.9966
1354069,102710.9985,291.4100002,116.0356926,,17948,1354069,102710.9985
1354125,102715.0024,291.4499992,116.3850306,,17949,1354125,102715.0024
1354181,102710.9985,291.4699997,116.0595836,,17950,1354181,102710.9985
1354238,102711.9995,291.4900002,116.1509127,,17951,1354238,102711.9995
1354294,102713.0005,291.5100006,116.2422525,,17952,1354294,102713.0005
1354350,102713.0005,291.5299992,116.2502271,,17953,1354350,102713.0005
1354406,102714.0015,291.5399994,116.337593,,17954,1354406,102714.0015
1354462,102716.0034,291.5499996,116.5083435,,17955,1354462,102716.0034
1354519,102716.0034,291.5599998,116.5123398,,17956,1354519,102716.0034
1354575,102717.0044,291.5700001,116.5997208,,17957,1354575,102717.0044
1354631,102718.0054,291.5700001,116.6831049,,17958,1354631,102718.0054
1354688,102716.0034,291.5800003,116.5203323,,17959,1354688,102716.0034
1354744,102715.0024,291.5800003,116.4369441,,17960,1354744,102715.0024
1354800,102715.0024,291.5900005,116.4409375,,17961,1354800,102715.0024
1354856,102716.0034,291.6000008,116.5283248,,17962,1354856,102716.0034
1354913,102709.9976,291.6000008,116.0279511,,17963,1354913,102709.9976
1354969,102711.9995,291.6000008,116.194745,,17964,1354969,102711.9995
1355025,102713.0005,291.6099991,116.2821278,,17965,1355025,102713.0005
1355081,102716.0034,291.6099991,116.5323203,,17966,1355081,102716.0034
1355138,102716.0034,291.6099991,116.5323203,,17967,1355138,102716.0034
1355194,102717.0044,291.6199993,116.6197157,,17968,1355194,102717.0044
1355250,102718.0054,291.6199993,116.703114,,17969,1355250,102718.0054
1355306,102718.0054,291.6199993,116.703114,,17970,1355306,102718.0054
1355363,102717.0044,291.6199993,116.6197157,,17971,1355363,102717.0044
1355419,102716.0034,291.6199993,116.5363166,,17972,1355419,102716.0034
1355475,102717.0044,291.6199993,116.6197157,,17973,1355475,102717.0044
1355531,102716.0034,291.6299995,116.5403129,,17974,1355531,102716.0034
1355587,102710.9985,291.6299995,116.1232935,,17975,1355587,102710.9985
1355644,102717.0044,291.6299995,116.6237148,,17976,1355644,102717.0044
1355700,102715.0024,291.6299995,116.4569103,,17977,1355700,102715.0024
1355756,102717.0044,291.6299995,116.6237148,,17978,1355756,102717.0044
1355813,102716.0034,291.6399998,116.5443091,,17979,1355813,102716.0034
1355869,102713.0005,291.6299995,116.2901032,,17980,1355869,102713.0005
1355925,102718.9941,291.6399998,116.7935043,,17981,1355925,102718.9941
1355981,102715.0024,291.6399998,116.4609037,,17982,1355981,102715.0024
1356038,102714.0015,291.6399998,116.3774976,,17983,1356038,102714.0015
1356094,102715.0024,291.6399998,116.4609037,,17984,1356094,102715.0024
1356150,102713.0005,291.6399998,116.2940909,,17985,1356150,102713.0005
1356206,102713.0005,291.6399998,116.2940909,,17986,1356206,102713.0005
1356263,102714.0015,291.6399998,116.3774976,,17987,1356263,102714.0015
1356319,102718.0054,291.6399998,116.711118,,17988,1356319,102718.0054
1356375,102715.0024,291.6399998,116.4609037,,17989,1356375,102715.0024
1356431,102714.0015,291.6399998,116.3774976,,17990,1356431,102714.0015
1356488,102714.0015,291.6399998,116.3774976,,17991,1356488,102714.0015
1356544,102717.0044,291.6399998,116.6277139,,17992,1356544,102717.0044
1356600,102717.0044,291.6399998,116.6277139,,17993,1356600,102717.0044
1356656,102716.0034,291.65,116.5483054,,17994,1356656,102716.0034
1356713,102718.9941,291.6399998,116.7935043,,17995,1356713,102718.9941
1356769,102714.0015,291.65,116.3814882,,17996,1356769,102714.0015
1356825,102713.0005,291.6399998,116.2940909,,17997,1356825,102713.0005
1356881,102715.0024,291.65,116.4648971,,17998,1356881,102715.0024
1356938,102716.0034,291.6399998,116.5443091,,17999,1356938,102716.0034
1356994,102718.0054,291.65,116.71512,,18000,1356994,102718.0054
1357050,102716.0034,291.65,116.5483054,,18001,1357050,102716.0034
1357106,102714.0015,291.65,116.3814882,,18002,1357106,102714.0015
1357163,102718.0054,291.65,116.71512,,18003,1357163,102718.0054
1357219,102717.0044,291.65,116.631713,,18004,1357219,102717.0044
1357275,102719.9951,291.65,116.8809148,,18005,1357275,102719.9951
1357331,102715.0024,291.65,116.4648971,,18006,1357331,102715.0024
1357388,102715.0024,291.65,116.4648971,,18007,1357388,102715.0024
1357444,102715.0024,291.65,116.4648971,,18008,1357444,102715.0024
1357500,102716.0034,291.65,116.5483054,,18009,1357500,102716.0034
1357556,102713.0005,291.65,116.2980786,,18010,1357556,102713.0005
1357613,102718.0054,291.65,116.71512,,18011,1357613,102718.0054
1357669,102716.0034,291.65,116.5483054,,18012,1357669,102716.0034
1357725,102717.0044,291.65,116.631713,,18013,1357725,102717.0044
1357782,102718.0054,291.6600002,116.719122,,18014,1357782,102718.0054
1357838,102718.0054,291.65,116.71512,,18015,1357838,102718.0054
1357894,102717.0044,291.65,116.631713,,18016,1357894,102717.0044
1357950,102718.9941,291.6600002,116.801514,,18017,1357950,102718.9941
1358007,102715.0024,291.65,116.4648971,,18018,1358007,102715.0024
1358063,102717.0044,291.6600002,116.6357121,,18019,1358063,102717.0044
1358119,102715.0024,291.65,116.4648971,,18020,1358119,102715.0024
1358175,102714.0015,291.6600002,116.3854787,,18021,1358175,102714.0015
1358232,102718.0054,291.6600002,116.719122,,18022,1358232,102718.0054
1358288,102718.9941,291.6600002,116.801514,,18023,1358288,102718.9941
1358344,102713.0005,291.6600002,116.3020662,,18024,1358344,102713.0005
1358400,102717.0044,291.6600002,116.6357121,,18025,1358400,102717.0044
1358456,102714.0015,291.6600002,116.3854787,,18026,1358456,102714.0015
1358513,102714.0015,291.6600002,116.3854787,,18027,1358513,102714.0015
1358569,102715.0024,291.6600002,116.4688905,,18028,1358569,102715.0024
1358625,102716.0034,291.6600002,116.5523017,,18029,1358625,102716.0034
1358681,102713.0005,291.6600002,116.3020662,,18030,1358681,102713.0005
1360092,102691.0034,290.9699997,114.1980533,,18031,1360092,102691.0034
1360149,102694.9951,291.0800003,114.5732505,,18032,1360149,102694.9951
1360205,102700,291.1700005,115.02509,,18033,1360205,102700
1360261,102703.0029,291.2400002,115.3026437,,18034,1360261,102703.0029
1360317,102704.0039,291.2999996,115.4097137,,18035,1360317,102704.0039
1360374,102706.9946,291.3500008,115.6784945,,18036,1360374,102706.9946
1360430,102705.0049,291.3799995,115.524747,,18037,1360430,102705.0049
1360486,102709.9976,291.4200005,115.9563287,,18038,1360486,102709.9976
1360542,102707.9956,291.4499992,115.8015546,,18039,1360542,102707.9956
1360599,102707.9956,291.4699997,115.8095013,,18040,1360599,102707.9956
1360655,102710.9985,291.4900002,116.0675475,,18041,1360655,102710.9985
1360711,102713.0005,291.5100006,116.2422525,,18042,1360711,102713.0005
1360767,102713.0005,291.5200008,116.2462402,,18043,1360767,102713.0005
1360824,102713.0005,291.5299992,116.2502271,,18044,1360824,102713.0005
1360880,102716.0034,291.5399994,116.5043473,,18045,1360880,102716.0034
1360936,102711.9995,291.5499996,116.1748208,,18046,1360936,102711.9995
1360992,102711.9995,291.5499996,116.1748208,,18047,1360992,102711.9995
1361048,102714.0015,291.5599998,116.3455741,,18048,1361048,102714.0015
1361105,102713.0005,291.5700001,116.2661779,,18049,1361105,102713.0005
1361161,102714.0015,291.5700001,116.3495646,,18050,1361161,102714.0015
1361217,102714.0015,291.5800003,116.3535551,,18051,1361217,102714.0015
1361273,102711.9995,291.5800003,116.1867753,,18052,1361273,102711.9995
1361330,102715.0024,291.5900005,116.4409375,,18053,1361330,102715.0024
1361386,102714.0015,291.5900005,116.3575457,,18054,1361386,102714.0015
1361442,102713.0005,291.5900005,116.2741532,,18055,1361442,102713.0005
1361498,102716.0034,291.6000008,116.5283248,,18056,1361498,102716.0034
1361555,102717.0044,291.5900005,116.6077191,,18057,1361555,102717.0044
1361611,102714.0015,291.6000008,116.3615362,,18058,1361611,102714.0015
1361667,102716.0034,291.6000008,116.5283248,,18059,1361667,102716.0034
1361723,102714.0015,291.6000008,116.3615362,,18060,1361723,102714.0015
1361780,102714.0015,291.6000008,116.3615362,,18061,1361780,102714.0015
1361836,102713.0005,291.6099991,116.2821278,,18062,1361836,102713.0005
1361892,102717.0044,291.6099991,116.6157165,,18063,1361892,102717.0044
1361948,102711.9995,291.6099991,116.198729,,18064,1361948,102711.9995
1362005,102718.0054,291.6099991,116.6991121,,18065,1362005,102718.0054
1362061,102717.0044,291.6099991,116.6157165,,18066,1362061,102717.0044
1362117,102711.9995,291.6099991,116.198729,,18067,1362117,102711.9995
1362173,102714.0015,291.6099991,116.365526,,18068,1362173,102714.0015
1362230,102709.9976,291.6099991,116.0319294,,18069,1362230,102709.9976
1362286,102714.0015,291.6199993,116.3695165,,18070,1362286,102714.0015
1362342,102715.0024,291.6199993,116.4529169,,18071,1362342,102715.0024
1362398,102718.0054,291.6199993,116.703114,,18072,1362398,102718.0054
1362455,102715.0024,291.6199993,116.4529169,,18073,1362455,102715.0024
1362511,102713.0005,291.6199993,116.2861155,,18074,1362511,102713.0005
1362567,102715.0024,291.6199993,116.4529169,,18075,1362567,102715.0024
1362623,102710.9985,291.6199993,116.1193115,,18076,1362623,102710.9985
1362680,102716.0034,291.6199993,116.5363166,,18077,1362680,102716.0034
1362736,102713.0005,291.6199993,116.2861155,,18078,1362736,102713.0005
1362792,102710.9985,291.6199993,116.1193115,,18079,1362792,102710.9985
1362848,102716.0034,291.6299995,116.5403129,,18080,1362848,102716.0034
1362905,102714.0015,291.6299995,116.3735071,,18081,1362905,102714.0015
1362961,102714.0015,291.6299995,116.3735071,,18082,1362961,102714.0015
1363017,102711.9995,291.6299995,116.2066987,,18083,1363017,102711.9995
1363073,102709.9976,291.6299995,116.0398876,,18084,1363073,102709.9976
1363129,102711.9995,291.6299995,116.2066987,,18085,1363129,102711.9995
1363186,102710.9985,291.6299995,116.1232935,,18086,1363186,102710.9985
1363242,102714.0015,291.6299995,116.3735071,,18087,1363242,102714.0015
1363298,102710.9985,291.6299995,116.1232935,,18088,1363298,102710.9985
1363355,102716.0034,291.6299995,116.5403129,,18089,1363355,102716.0034
1363411,102713.0005,291.6299995,116.2901032,,18090,1363411,102713.0005
1363467,102713.0005,291.6299995,116.2901032,,18091,1363467,102713.0005
1363523,102711.9995,291.6299995,116.2066987,,18092,1363523,102711.9995
1363580,102714.0015,291.6299995,116.3735071,,18093,1363580,102714.0015
1363636,102717.0044,291.6299995,116.6237148,,18094,1363636,102717.0044
1363692,102714.0015,291.6399998,116.3774976,,18095,1363692,102714.0015
1363748,102717.0044,291.6299995,116.6237148,,18096,1363748,102717.0044
1363804,102710.9985,291.6399998,116.1272754,,18097,1363804,102710.9985
1363861,102714.0015,291.6299995,116.3735071,,18098,1363861,102714.0015
1363917,102715.0024,291.6399998,116.4609037,,18099,1363917,102715.0024
1363973,102713.0005,291.6299995,116.2901032,,18100,1363973,102713.0005
1364029,102714.0015,291.6299995,116.3735071,,18101,1364029,102714.0015
1364086,102711.9995,291.6299995,116.2066987,,18102,1364086,102711.9995
1364142,102715.0024,291.6399998,116.4609037,,18103,1364142,102715.0024
1364198,102714.0015,291.6399998,116.3774976,,18104,1364198,102714.0015
1364255,102711.9995,291.6399998,116.2106835,,18105,1364255,102711.9995
1364311,102711.9995,291.6399998,116.2106835,,18106,1364311,102711.9995
1364367,102711.9995,291.6399998,116.2106835,,18107,1364367,102711.9995
1364423,102709.9976,291.6399998,116.0438667,,18108,1364423,102709.9976
1364480,102714.0015,291.6399998,116.3774976,,18109,1364480,102714.0015
1364536,102713.0005,291.6399998,116.2940909,,18110,1364536,102713.0005
1364592,102710.9985,291.6399998,116.1272754,,18111,1364592,102710.9985
1364648,102713.0005,291.6399998,116.2940909,,18112,1364648,102713.0005
1364705,102713.0005,291.6399998,116.2940909,,18113,1364705,102713.0005
1364761,102707.9956,291.6399998,115.8770473,,18114,1364761,102707.9956
